address,key1,key2,key3
eip155:56:0xEAc9873291dDAcA754EA5642114151f3035c67A2,Decubate,DCB,
eip155:56:0xeD00Fc7D48B57B81FE65D1cE71c0985e4CF442CB,Chirpley,CHRP,
eip155:56:0x1D3437E570e93581Bd94b2fd8Fbf202d4a65654A,NanoByte,NBT,
eip155:1:0xcf0C122c6b73ff809C693DB761e7BaeBe62b6a2E,FLOKI,FLOKI,
eip155:56:0x0000028a2eB8346cd5c0267856aB7594B7a55308,ZetaChain,ZETA,
eip155:1:0xf091867EC603A6628eD83D274E835539D82e9cc8,ZetaChain,ZETA,
eip155:1:0x3fca2cd116121decd03043fbaba39f60651de903,Fuxion Labs,FUXE,
eip155:1:0x9fa69536d1cda4A04cFB50688294de75B505a9aE,DeRace,DERC,
eip155:56:0x373E768f79c820aA441540d254dCA6d045c6d25b,DeRace,DERC,
eip155:137:0xB35fcBCF1fD489fCe02Ee146599e893FDCdC60e6,DeRace,DERC,
eip155:56:0x6bfF4Fb161347ad7de4A625AE5aa3A1CA7077819,AdEx,ADX,
eip155:42161:0x894134a25a5faC1c2C26F1d8fBf05111a3CB9487,Gravita Protocol,GRAI,
eip155:1:0x36E66fbBce51e4cD5bd3C62B637Eb411b18949D4,Omni Network,OMNI,
eip155:56:0xc2c28b58db223DA89b567A0A98197Fc17C115148,Sologenic,SOLO,
eip155:56:0x5de3939b2F811A61d830E6F52d13B066881412ab,XPR Network,XPR,
eip155:56:0x4d5AC5cc4f8aBdf2EC2Cb986C00C382369f787D4,Illuvium,ILV,
eip155:56:0x988F7c894e4001EEB7B570CDE80dffE21CF7B6B9,Lucro,LCR,
eip155:1:0x2dfF88A56767223A5529eA5960Da7A3F5f766406,SPACE ID,ID,
eip155:56:0x9E1170c12FDDd3B00FEc42ddF4C942565D9Be577,Space,SPACE,
eip155:137:0xB53Ec4aCe420a62Cfb75aFdEba600D284777cd65,Space,SPACE,
eip155:1:0x320623b8E4fF03373931769A31Fc52A4E78B5d70,Reserve Rights,RSR,
eip155:56:0x1f9f6a696C6Fd109cD3956F45dC709d2b3902163,Celer Network,CELR,
eip155:1:0xAaAAAA20D9E0e2461697782ef11675f668207961,Aurora,AURORA,
eip155:1:0xa62cc35625B0C8dc1fAEA39d33625Bb4C15bD71C,StormX,STMX,
eip155:8453:0xa835f70dd5f8B4F0023509f8f36C155785758dB0,Cheeky Dawg,DAWG,
eip155:43114:0xfB98B335551a418cD0737375a2ea0ded62Ea213b,Pendle,PENDLE,
eip155:1:0x8de5b80a0c1b02fe4976851d030b36122dbb8624,Vanar Chain,VANRY,
eip155:137:0x9ff62d1FC52A907B6DCbA8077c2DDCA6E6a9d3e1,Forta,FORT,
eip155:42220:0x765de816845861e75a25fca122bb6898b8b1282a,Celo Dollar,cUSD,
eip155:56:0x44Ec807ce2F4a6F2737A92e985f318d035883e47,Hashflow,HFT,
eip155:1:0x12652C6d93FDB6F4f37d48A8687783C782BB0d10,Entangle,NGL,
eip155:56:0xd6fDDe76B8C1C45B33790cc8751D5b88984c44ec,StrikeX,STRX,
eip155:56:0x99956D38059cf7bEDA96Ec91Aa7BB2477E0901DD,DIA,DIA,
eip155:56:0x935a544Bf5816E3A7C13DB2EFe3009Ffda0aCdA2,Bluzelle,BLZ,
eip155:56:0xF218184Af829Cf2b0019F8E6F0b2423498a36983,MATH,MATH,
eip155:56:0x8dA443F84fEA710266C8eB6bC34B71702d033EF2,Cartesi,CTSI,
eip155:42161:0x2f2a2543B76A4166549F7aaB2e75Bef0aefC5B0f,Wrapped Bitcoin,WBTC,
eip155:10:0x68f180fcCe6836688e9084f035309E29Bf0A2095,Wrapped Bitcoin,WBTC,
eip155:324:0xBBeB516fb02a01611cBBE0453Fe3c580D7281011,Wrapped Bitcoin,WBTC,
eip155:43114:0x8729438eb15e2c8b576fcc6aecda6a148776c0f5,BENQI,QI,
eip155:43114:0x2b2c81e08f1af8835a78bb2a90ae924ace0ea4be,BENQI Liquid Staked AVAX,sAVAX,
eip155:324:0x5f7CBcb391d33988DAD74D6Fd683AadDA1123E4D,ReactorFusion,RF,
eip155:1:0x7d5121505149065b562C789A0145eD750e6E8cdD,Victoria VR,VR,
eip155:1:0xC52C326331E9Ce41F04484d3B5E5648158028804,Unizen,ZCX,
eip155:137:0xcf32822ff397Ef82425153a9dcb726E5fF61DCA7,GAMEE,GMEE,
eip155:1:0xEC213F83defB583af3A000B1c0ada660b1902A0F,Presearch,PRE,
eip155:56:0xffEecbf8D7267757c2dc3d13D730E97E15BfdF7F,BoringDAO,BORING,
eip155:1:0xBC19712FEB3a26080eBf6f2F7849b417FdD792CA,BoringDAO,BORING,
eip155:1:0xf293d23BF2CDc05411Ca0edDD588eb1977e8dcd4,Sylo,SYLO,
eip155:1:0x5afe3855358e112b5647b952709e6165e1c1eeee,Safe,SAFE,
eip155:8453:0x347F500323D51E9350285Daf299ddB529009e6AE,BLERF,BLERF,
eip155:42220:0x48065fbBE25f71C9282ddf5e1cD6D6A887483D5e,Tether,USD₮,
eip155:1:0x576e2BeD8F7b46D34016198911Cdf9886f78bea7,MAGA,TRUMP,
eip155:1:0x7039cd6D7966672F194E8139074C3D5c4e6DCf65,Super Trump,STRUMP,
eip155:56:0xCD40F2670CF58720b694968698A5514e924F742d,Oddz,ODDZ,
eip155:56:0x9720CA160Bbd4E7f3dD4bb3f8BD4227ca0342e63,GamesPad,GMPD,
eip155:1:0xCd2828fc4D8E8a0eDe91bB38CF64B1a81De65Bf6,Oddz,ODDZ,
eip155:56:0x8899eC96ed8C96b5C86C23c3f069c3dEf75b6d97,Openfabric AI,OFN,
eip155:8453:0x2dAD3a13ef0C6366220f989157009e501e7938F8,Extra Finance,EXTRA,
eip155:10:0x2dAD3a13ef0C6366220f989157009e501e7938F8,Extra Finance,EXTRA,
eip155:56:0xDdC0dBd7dC799ae53A98a60b54999cb6eBb3Abf0,SafeBlast,BLAST,
eip155:56:0xC9849E6fdB743d08fAeE3E34dd2D1bc69EA11a51,Pancake Bunny,BUNNY,
eip155:8453:0x940181a94a35a4569e4529a3cdfb74e38fd98631,Aerodrome Finance,AERO,
eip155:8453:0x7F12d13B34F5F4f0a9449c16Bcd42f0da47AF200,Normie,NORMIE,
eip155:8453:0x4e496c0256FB9D4CC7Ba2fdF931bC9CbB7731660,Boge,BOGE,
eip155:8453:0x9A86980D3625b4A6E69D8a4606D51cbc019e2002,FOMO BULL CLUB,FOMO,
eip155:42220:0x46c9757C5497c5B1f2eb73aE79b6B67D119B0B58,impactMarket,PACT,
eip155:8453:0x715da73449049d131da72d49fb1e59f5d0d49cf0,impactMarket,PACT,
eip155:56:0xD61eC800066d4B8b1b3609ef91d50817193E6056,impactMarket,PACT,
eip155:42220:0x4F604735c1cF31399C6E711D5962b2B3E0225AD3,Glo Dollar,USDGLO,
eip155:10:0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,Glo Dollar,USDGLO,
eip155:56:0x5f2Caa99Fc378248Ac02CbbAaC27e3Fa155Ed2C4,Jointer,JNTR,
eip155:56:0x7083609fCE4d1d8Dc0C979AAb8c869Ea2C873402,Polkadot,DOT,
eip155:1:0x25931894a86D47441213199621F1F2994e1c39Aa,ChainGPT,CGPT,
eip155:137:0x8DE5B80a0C1B02Fe4976851D030B36122dbb8624,Vanar Chain,VANRY,
eip155:56:0x758d08864fB6cCE3062667225ca10b8F00496cc2,NAOS Finance,NAOS,
eip155:1:0x4a615bB7166210CCe20E6642a6f8Fb5d4D044496,NAOS Finance,NAOS,
eip155:8453:0x249247ddf61afc83f2fd0968d4e7b0424598eeab,Ladybot,$Lady,
eip155:1:0xed4e879087ebD0e8A77d66870012B5e0dffd0Fa4,AstroPepeX,APX,
eip155:250:0xa48d959ae2e88f1daa7d5f611e01908106de7598,Boo MirrorWorld,xBOO,
eip155:1:0x51cb253744189f11241becb29bedd3f1b5384fdb,Dimitra,DMTR,
,,,
,,,
,,,
,,,
,,,
eip155:1:0x6149C26Cd2f7b5CCdb32029aF817123F6E37Df5B,Launchpool ,LPOOL,
eip155:56:0xCfB24d3C3767364391340a2E6d99c64F1CBd7A3D,Launchpool,LPOOL,
eip155:1:0xdDF7Fd345D54ff4B40079579d4C4670415DbfD0A,SocialGood,SG,
eip155:56:0x798aF7725376765e7F3cA86d5e0Cf1BEaEf19F34,Atomic Wallet,AWC,
eip155:1:0x32a7C02e79c4ea1008dD6564b35F131428673c41,Crust Network,CRU,
eip155:56:0x8E3BCC334657560253B83f08331d85267316e08a,Rubic,BRBC,
eip155:1:0x68749665ff8d2d112fa859aa293f07a622782f38,Tether Gold,XAUt,
eip155:1:0xC477D038d5420C6A9e0b031712f61c5120090de9,Boson Protocol,BOSON,
